id,n_victimas,aaaa,mm,dd,fecha,hora,hh,direccion_normalizada,comuna,tipo_calle,otra_direccion,calle,altura,cruce,geocodificacion_caba,longitud,latitud,victima,acusado,participantes,moto,auto,transporte_publico,camion,ciclista,gravedad,origen,lugar_del_hecho,tipo_de_calle,dirección normalizada,xy_caba,año,mes
LC-2020-0236014,1,2020,5,11,2020-05-11 00:00:00,17,17,LA PLATA AV. y MORSE,6,AVENIDA,SD,LA PLATA AV.,0.0,MORSE,Point (103242.422606359 100880.229915743),-58.427943352522,-34.621330335932,MOTO,MOTO,MOTO-MOTO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0236267,1,2020,5,11,2020-05-11 00:00:00,21,21,"CORDOBA AV. y PELLEGRINI, CARLOS",1,AVENIDA,SD,CORDOBA AV.,0.0,"PELLEGRINI, CARLOS",Point (107526.172680741 103351.558416084),-58.38125372284,-34.599030525176,MOTO,MOVIL,MOTO-MOVIL,x,0,0,0,0,sd,Lesiones,,,,,,
LC-2020-0236471,2,2020,5,12,2020-05-12 00:00:00,5,5,COLOMBRES y REPUBLICA BOLIVARIANA DE VENEZUELA,5,CALLE,SD,COLOMBRES,0.0,REPUBLICA BOLIVARIANA DE VENEZUELA,Point (104129.109243887 101308.967598954),-58.418276691841,-34.617462385513,MOTO,TAXI,MOTO-TAXI,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0236618,2,2020,5,12,2020-05-12 00:00:00,9,9,MENDOZA y VIDAL,13,CALLE,SD,MENDOZA,0.0,VIDAL,Point (100195.481488241 107324.478980945),-58.461169264877,-34.563243970994,PEATON,SD,PEATON-SD,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0236823,1,2020,5,12,2020-05-12 00:00:00,12,12,PRIMERA JUNTA y SAN JUAN BAUTISTA DE LA SALLE AV.,9,AVENIDA,SD,PRIMERA JUNTA,0.0,SAN JUAN BAUTISTA DE LA SALLE AV.,Point (98661.6531864668 97210.3567367307),-58.477899601732,-34.654415949948,AUTO,AUTO,AUTO-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0236914,1,2020,5,12,2020-05-12 00:00:00,12,12,FOREST AV. y CORRIENTES AV.,15,AVENIDA,SD,FOREST AV.,0.0,CORRIENTES AV.,Point (101149.637741543 104501.556762198),-58.450768435285,-34.588690532901,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0237320,1,2020,5,12,2020-05-12 00:00:00,15,15,"PERON, EVA AV. y SUAREZ, JOSE LEON",9,AVENIDA,SD,"PERON, EVA AV.",0.0,"SUAREZ, JOSE LEON",Point (96625.8061221602 95129.9077695447),-58.500116391183,-34.673165020789,MOTO,MOTO,MOTO-MOTO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0237536,1,2020,5,12,2020-05-12 00:00:00,16,16,"YERBAL y LORA, FELIX",6,CALLE,SD,YERBAL,0.0,"LORA, FELIX",Point (101773.108786753 101007.944818824),-58.443965490593,-34.620182575616,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0237625,1,2020,5,12,2020-05-12 00:00:00,19,19,27 DE FEBRERO AV. y AUTOPISTA PRESIDENTE HECTOR J. Câ”œÃ¼MPORA,8,AVENIDA,SD,27 DE FEBRERO AV.,0.0,AUTOPISTA PRESIDENTE Hâ”œÃ«CTOR J. Câ”œÃ¼MPORA,Point (102496.619425862 95048.3979066567),-58.436059023656,-34.673902607933,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0237636,1,2020,5,12,2020-05-12 00:00:00,19,19,"PAZ, GRAL. AV. y NAZARRE",10,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,NAZARRE,Point (93891.3743544578 100392.302605173),-58.529913785089,-34.625715138994,UTILITARIO,SD,UTILITARIO-SD,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0237637,1,2020,5,12,2020-05-12 00:00:00,21,21,"SCALABRINI ORTIZ, RAUL AV. y CABRERA, JOSE A.",14,AVENIDA,SD,"SCALABRINI ORTIZ, RAUL AV.",0.0,"CABRERA, JOSE A.",Point (103232.998075886 104026.228423331),-58.428057900846,-34.592971019733,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,GRAVE,Lesiones,,,,,,
LC-2020-0237868,2,2020,5,13,2020-05-13 00:00:00,6,6,CHICLANA AV. y MAZA,5,AVENIDA,SD,CHICLANA AV.,0.0,MAZA,Point (104537.151157049 99246.8842815137),-58.41381657603,-34.63604910194,AUTO,AUTO,AUTO-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0238309,2,2020,5,13,2020-05-13 00:00:00,11,11,LAVALLEJA y CORRIENTES AV.,15,AVENIDA,SD,LAVALLEJA,0.0,CORRIENTES AV.,Point (102609.412578272 103115.323605147),-58.434852629379,-34.601184050894,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0238377,1,2020,5,13,2020-05-13 00:00:00,11,11,CORDOBA AV. y 9 DE JULIO AV.,1,AVENIDA,SD,CORDOBA AV.,0.0,9 DE JULIO AV.,Point (107449.20720036 103347.300242514),-58.382092717442,-34.59906946729,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0238640,1,2020,5,13,2020-05-13 00:00:00,13,13,TRIUNVIRATO AV. y ELCANO AV.,15,AVENIDA,SD,TRIUNVIRATO AV.,0.0,ELCANO AV.,Point (100253.524596341 104917.245087625),-58.460536221956,-34.584943895488,AUTO,UTILITARIO,AUTO-UTILITARIO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0238697,1,2020,5,13,2020-05-13 00:00:00,13,13,9 DE JULIO AV. y SARMIENTO,1,AVENIDA,SD,9 DE JULIO AV.,0.0,SARMIENTO,Point (107479.323506665 102690.579085595),-58.381758663927,-34.604989209095,MOTO,MOTO,MOTO-MOTO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0238975,1,2020,5,13,2020-05-13 00:00:00,13,13,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,DE LOS CORRALES AV.,Point (95832.0557109331 95505.4164199936),-58.508775218216,-34.669777099202,MOTO,UTILITARIO,MOTO-UTILITARIO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0239324,1,2020,5,13,2020-05-13 00:00:00,22,22,CORDOBA AV. y ESTADO DE PALESTINA,15,AVENIDA,SD,CORDOBA AV.,0.0,ESTADO DE PALESTINA,Point (103527.574291433 103572.365522206),-58.424844981667,-34.597061383835,MOTO,TAXI,MOTO-TAXI,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0239687,1,2020,5,14,2020-05-14 00:00:00,9,9,BAHIA BLANCA y GAONA AV.,10,AVENIDA,SD,BAHIA BLANCA,0.0,GAONA AV.,Point (98094.0015451654 100453.326206394),-58.484084414857,-34.625181691908,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0240080,2,2020,5,14,2020-05-14 00:00:00,12,12,CERVIÃ‘O AV. y COLOMBIA AV.,14,AVENIDA,SD,CERVIÃ‘O AV.,0.0,COLOMBIA AV.,Point (104124.238323002 105923.612361322),-58.418351917436,-34.575864001542,SD,TRANSPORTE PUBLICO,SD-TRANSPORTE PUBLICO,0,0,x,0,0,SD,Lesiones,,,,,,
LC-2020-0240190,1,2020,5,14,2020-05-14 00:00:00,13,13,"MORENO, JOSE MARIA AV. y ZELARRAYAN",7,AVENIDA,SD,"MORENO, JOSE MARIA AV.",0.0,ZELARRAYAN,Point (102925.378267667 98758.1670910808),-58.431393322337,-34.640460359292,CAMION,TRANSPORTE PUBLICO,CAMION-TRANSPORTE PUBLICO,0,0,x,x,0,SD,Lesiones,,,,,,
LC-2020-0240488,1,2020,5,14,2020-05-14 00:00:00,16,16,ARROYO y 9 DE JULIO AV.,1,CALLE,SD,ARROYO,0.0,9 DE JULIO AV.,Point (107452.288092075 104177.515705035),-58.382066363241,-34.591585527472,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0240530,1,2020,5,14,2020-05-14 00:00:00,15,15,JUNIN y PARAGUAY,2,CALLE,SD,JUNIN,0.0,PARAGUAY,Point (106051.468914291 103402.962528271),-58.397330429042,-34.598576817967,PEATON,MOTO,PEATON-MOTO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0240564,1,2020,5,14,2020-05-14 00:00:00,16,16,"CHIVILCOY AV. y VARELA, JOSE PEDRO",11,AVENIDA,SD,CHIVILCOY AV.,0.0,"VARELA, JOSE PEDRO",Point (95938.2620212798 102733.083604821),-58.507581325926,-34.604624648227,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0240976,1,2020,5,14,2020-05-14 00:00:00,16,16,"QUIRNO y BONIFACIO, JOSE",7,CALLE,SD,QUIRNO,0.0,"BONIFACIO, JOSE",Point (99432.920294357 99372.0307226372),-58.469484523985,-34.634930592216,PEATON,MOTO,PEATON-MOTO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0241580,1,2020,5,15,2020-05-15 00:00:00,11,11,"MILLER y PEDRAZA, MANUELA",12,CALLE,SD,MILLER,0.0,"PEDRAZA, MANUELA",Point (97720.4684793652 107339.917052255),-58.488138799306,-34.56310216392,CAMION,TRANSPORTE PUBLICO,CAMION-TRANSPORTE PUBLICO,0,0,x,x,0,SD,Lesiones,,,,,,
LC-2020-0241802,1,2020,5,15,2020-05-15 00:00:00,12,12,"VERTIZ VIRREY AV. y SUCRE, ANTONIO JOSE DE, MCAL.",13,AVENIDA,SD,VERTIZ VIRREY AV.,0.0,"SUCRE, ANTONIO JOSE DE, MCAL.",Point (101386.382213318 107699.329085803),-58.448192913984,-34.559864037273,PEATON,TRANSPORTE PUBLICO,PEATON-TRANSPORTE PUBLICO,0,0,x,0,0,SD,Lesiones,,,,,,
LC-2020-0241826,1,2020,5,15,2020-05-15 00:00:00,12,12,SAN JUAN AV. y SARANDI,3,AVENIDA,SD,SAN JUAN AV.,0.0,SARANDI,Point (106376.354008783 100707.463456071),-58.393768663972,-34.62287319707,SD,SD,SD-SD,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0241929,1,2020,5,15,2020-05-15 00:00:00,12,12,BELGRANO AV. y ALBERTI,3,AVENIDA,SD,BELGRANO AV.,0.0,ALBERTI,Point (105681.119950787 101644.476996202),-58.401356075197,-34.614430633031,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0241945,1,2020,5,15,2020-05-15 00:00:00,13,13,"NEWBERY, JORGE y BAEZ",14,CALLE,SD,"NEWBERY, JORGE",0.0,BAEZ,Point (102475.959533945 106681.436862676),-58.436317654904,-34.569037820167,TRANSPORTE PUBLICO,SD,TRANSPORTE PUBLICO-SD,0,0,x,0,0,SD,Lesiones,,,,,,
LC-2020-0242044,1,2020,5,15,2020-05-15 00:00:00,14,14,PIRAN y MEDEYROS,12,CALLE,SD,PIRAN,0.0,MEDEYROS,Point (96118.6973547758 106475.286596995),-58.50559685474,-34.570891470089,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0242122,1,2020,5,15,2020-05-15 00:00:00,13,13,"CASTAÃ‘ARES AV. y BONORINO, ESTEBAN, CNEL. AV.",7,AVENIDA,SD,CASTAÃ‘ARES AV.,0.0,"BONORINO, ESTEBAN, CNEL. AV.",Point (101577.07056955 98313.9817045307),-58.446098288908,-34.644467297755,SD,SD,SD-SD,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0242250,1,2020,5,15,2020-05-15 00:00:00,16,16,ESCALADA AV. y MONTE,9,AVENIDA,SD,ESCALADA AV.,0.0,MONTE,Point (98340.8707447391 97057.9520577918),-58.481399216627,-34.655789292378,UTILITARIO,TAXI,UTILITARIO-TAXI,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0242335,2,2020,5,15,2020-05-15 00:00:00,18,18,"LOREA, ISIDRO AV. y ALCORTA, AMANCIO AV.",4,AVENIDA,SD,"LOREA, ISIDRO AV.",0.0,"ALCORTA, AMANCIO AV.",Point (105303.776626913 97684.6488683918),-58.405445888672,-34.650128019694,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0242350,1,2020,5,15,2020-05-15 00:00:00,16,16,"PERON, EVA AV. y ZINNY",9,AVENIDA,SD,"PERON, EVA AV.",0.0,ZINNY,Point (99198.355351644 97507.2203396427),-58.472044600203,-34.651740506323,SD,MOTO,SD-MOTO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0242457,1,2020,5,15,2020-05-15 00:00:00,16,16,"GARAY, JUAN DE AV. y CHICLANA AV.",3,AVENIDA,SD,"GARAY, JUAN DE AV.",0.0,CHICLANA AV.,Point (105304.114301507 100008.137095185),-58.405456598622,-34.629183242344,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0243054,1,2020,5,16,2020-05-16 00:00:00,7,7,COMBATE DE LOS POZOS y SAN JUAN AV.,3,CALLE,SD,COMBATE DE LOS POZOS,0.0,SAN JUAN AV.,Point (106453.256982969 100713.112222662),-58.392930116383,-34.622821800135,AUTO,AUTO,AUTO-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0243425,1,2020,5,16,2020-05-16 00:00:00,17,17,11 DE SEPTIEMBRE DE 1888 y ECHEVERRIA,13,CALLE,SD,11 DE SEPTIEMBRE DE 1888,0.0,ECHEVERRIA,Point (101188.507636497 107716.343147761),-58.450349037565,-34.559710901354,AUTO,SD,AUTO-SD,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0243509,1,2020,5,16,2020-05-16 00:00:00,17,17,SAN JUAN AV. y ENTRE RIOS AV.,3,AVENIDA,SD,SAN JUAN AV.,0.0,ENTRE RIOS AV.,Point (106585.173238074 100722.917472044),-58.391491709047,-34.622732580572,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0243539,2,2020,5,16,2020-05-16 00:00:00,18,18,RIO CUARTO y LUZURIAGA,4,CALLE,SD,RIO CUARTO,0.0,LUZURIAGA,Point (106969.723385236 97436.5651245477),-58.387271565776,-34.652354446226,AUTO,AUTO,AUTO-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0243885,1,2020,5,17,2020-05-17 00:00:00,0,0,JUJUY AV. y RONDEAU,4,AVENIDA,SD,JUJUY AV.,0.0,RONDEAU,Point (105868.437928947 99389.3420837506),-58.399298208337,-34.634758250675,MOVIL,UTILITARIO,MOVIL-UTILITARIO,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0244090,1,2020,5,17,2020-05-17 00:00:00,6,6,INDEPENDENCIA AV. y LA RIOJA,3,AVENIDA,SD,INDEPENDENCIA AV.,0.0,LA RIOJA,Point (105091.367041141 101058.150925865),-58.407782918364,-34.619719075068,TAXI,OBJETO FIJO,TAXI-OBJETO FIJO,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0244162,2,2020,5,17,2020-05-17 00:00:00,10,10,SAN BLAS y MERCEDES,10,CALLE,SD,SAN BLAS,0.0,MERCEDES,Point (97150.7722203186 101033.440175206),-58.49436818475,-34.619950078362,UTILITARIO,SD,UTILITARIO-SD,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0244335,1,2020,5,17,2020-05-17 00:00:00,13,13,SUAREZ y LUZURIAGA,4,CALLE,SD,SUAREZ,0.0,LUZURIAGA,Point (106879.736633994 98477.0642554121),-58.388261559154,-34.642975624014,UTILITARIO,CAMION,UTILITARIO-CAMION,0,0,0,x,0,SD,Lesiones,,,,,,
LC-2020-0244535,1,2020,5,17,2020-05-17 00:00:00,21,21,DIAZ VELEZ AV. y GASCON,5,AVENIDA,SD,DIAZ VELEZ AV.,0.0,GASCON,Point (103542.346910924 102289.012062175),-58.42467867091,-34.608630025984,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0244827,1,2020,5,18,2020-05-18 00:00:00,22,22,"ALBERDI, JUAN BAUTISTA AV. y MEMBRILLAR",7,AVENIDA,SD,"ALBERDI, JUAN BAUTISTA AV.",0.0,MEMBRILLAR,Point (100294.771835798 99834.2753020956),-58.460085208607,-34.630763903857,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0245108,2,2020,5,18,2020-05-18 00:00:00,9,9,"PAZ, GRAL. AV. y VEDIA",12,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,VEDIA,Point (97603.2675935134 109241.338114633),-58.489410426249,-34.545961537757,UTILITARIO,SD,UTILITARIO-SD,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0245605,1,2020,5,18,2020-05-18 00:00:00,13,13,"RIVERA, PEDRO I., DR. y TRIUNVIRATO AV.",12,AVENIDA,SD,"RIVERA, PEDRO I., DR.",0.0,TRIUNVIRATO AV.,Point (97653.0008606971 106314.361874345),-58.488876872077,-34.572346852038,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,0,0,x,0,0,SD,Lesiones,,,,,,
LC-2020-0245886,1,2020,5,18,2020-05-18 00:00:00,13,13,MOSCONI GENERAL AV. y ARGERICH,12,AVENIDA,SD,MOSCONI GENERAL AV.,0.0,ARGERICH,Point (96312.9342326721 104681.070798744),-58.503488012339,-34.5870660803,AUTO,AUTO,AUTO-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0245942,1,2020,5,18,2020-05-18 00:00:00,13,13,CUENCA y ARREGUI,11,CALLE,SD,CUENCA,0.0,ARREGUI,Point (97561.5359662109 102377.07604003),-58.489885207743,-34.607839076157,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0246326,1,2020,5,18,2020-05-18 00:00:00,16,16,"NAZCA AV. y JUSTO, JUAN B. AV.",11,AVENIDA,SD,NAZCA AV.,0.0,"JUSTO, JUAN B. AV.",Point (98826.4503696622 101238.843894272),-58.476096045567,-34.618101861621,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0247215,2,2020,5,19,2020-05-19 00:00:00,21,21,DE LOS INMIGRANTES AV. y ZANNI PEDRO COMODORO,1,CALLE,SD,DE LOS INMIGRANTES AV.,0.0,ZANNI PEDRO COMODORO,Point (108600.789849303 104941.278566724),-58.369554886044,-34.584691722156,AUTO,SD,AUTO-SD,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0247226,1,2020,5,19,2020-05-19 00:00:00,20,20,"CERVIÃ‘O AV. y DIAZ, CNEL. AV.",14,AVENIDA,SD,CERVIÃ‘O AV.,0.0,"DIAZ, CNEL. AV.",Point (105331.839618937 105290.985520411),-58.405187087366,-34.581561297826,PEATON,AUTO,PEATON-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0247975,1,2020,5,19,2020-05-19 00:00:00,12,12,"ALEM, LEANDRO N. AV. y SAN MARTIN",1,AVENIDA,SD,"ALEM, LEANDRO N. AV.",0.0,SAN MARTIN,Point (108206.572076385 103956.985948994),-58.373842227962,-34.593567768001,MOTO,TRANSPORTE PUBLICO,MOTO-TRANSPORTE PUBLICO,x,0,x,0,0,SD,Lesiones,,,,,,
LC-2020-0248045,1,2020,5,19,2020-05-19 00:00:00,13,13,"ALEM, LEANDRO N. AV. y CORDOBA AV.",1,AVENIDA,SD,"ALEM, LEANDRO N. AV.",0.0,CORDOBA AV.,Point (108422.407939337 103418.882528888),-58.371484166735,-34.598416724897,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0248050,1,2020,5,19,2020-05-19 00:00:00,14,14,"AVELLANEDA y PUEYRREDON, HONORIO, DR. AV.",6,CALLE,SD,AVELLANEDA,0.0,"PUEYRREDON, HONORIO, DR. AV.",Point (102070.513675703 101599.097481208),-58.440723939382,-34.614853145782,PEATON,AUTO,PEATON-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0248258,1,2020,5,19,2020-05-19 00:00:00,15,15,HUMBERTO 1Â° y LA RIOJA,3,CALLE,SD,HUMBERTO 1Â°,0.0,LA RIOJA,Point (105142.890607357 100670.331958007),-58.407218773035,-34.62321477391,AUTO,AUTO,AUTO-AUTO,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0248427,1,2020,5,19,2020-05-19 00:00:00,18,18,"ACOYTE AV. y VALLESE, FELIPE",6,AVENIDA,SD,ACOYTE AV.,0.0,"VALLESE, FELIPE",Point (102201.029875862 102048.845495659),-58.439301996049,-34.610798667929,SD,SD,SD-SD,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0248457,1,2020,5,19,2020-05-19 00:00:00,17,17,"EMPEDRADO y BORDABEHERE, ENZO",11,CALLE,SD,EMPEDRADO,0.0,"BORDABEHERE, ENZO",Point (98335.755938471 103252.521623583),-58.481442451969,-34.599949027297,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0248621,1,2020,5,19,2020-05-19 00:00:00,19,19,"ARCOS y SUCRE, ANTONIO JOSE DE, MCAL.",13,CALLE,SD,ARCOS,0.0,"SUCRE, ANTONIO JOSE DE, MCAL.",Point (101015.860333101 107434.598535864),-58.452229932834,-34.562250860518,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0248641,2,2020,5,19,2020-05-19 00:00:00,20,20,"MORENO, PERITO AV. y PEPIRI",4,AVENIDA,SD,"MORENO, PERITO AV.",0.0,PEPIRI,Point (105005.249559606 97770.5223498282),-58.40870275161,-34.649355411302,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0248770,1,2020,5,19,2020-05-19 00:00:00,21,21,"JUSTO, JUAN B. AV. y RUIZ DE LOS LLANOS",10,AVENIDA,SD,"JUSTO, JUAN B. AV.",0.0,RUIZ DE LOS LLANOS,Point (95755.0126970324 99394.6567607531),-58.509596060434,-34.634717805482,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0249500,2,2020,5,20,2020-05-20 00:00:00,9,9,"CERVIÃ‘O AV. y BULLRICH, INT. AV.",14,AVENIDA,SD,CERVIÃ‘O AV.,0.0,"BULLRICH, INT. AV.",Point (103515.239687054 106068.933554538),-58.424989611008,-34.574556239745,TAXI,SD,TAXI-SD,0,0,0,0,0,sd,Lesiones,,,,,,
LC-2020-0249660,1,2020,5,20,2020-05-20 00:00:00,11,11,CAMPANA y CAMARONES,11,CALLE,SD,CAMPANA,0.0,CAMARONES,Point (97945.1495816648 101573.995070958),-58.485704832746,-34.615079239489,AUTO,SD,AUTO-SD,0,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0249725,1,2020,5,20,2020-05-20 00:00:00,12,12,CORRIENTES AV. y URUGUAY,1,AVENIDA,SD,CORRIENTES AV.,0.0,URUGUAY,Point (107042.133842969 102801.513391966),-58.386525898382,-34.603992269934,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0249730,1,2020,5,20,2020-05-20 00:00:00,11,11,SAN MARTIN AV. y PUNTA ARENAS,15,AVENIDA,SD,SAN MARTIN AV.,0.0,PUNTA ARENAS,Point (99182.7132010686 103123.435851838),-58.472209451881,-34.60111373073,MOTO,CAMION,MOTO-CAMION,x,0,0,x,0,SD,Lesiones,,,,,,
LC-2020-0249873,1,2020,5,20,2020-05-20 00:00:00,13,13,SAN MARTIN AV. y VALLEJOS,11,AVENIDA,SD,SAN MARTIN AV.,0.0,VALLEJOS,Point (95850.863608096 104067.449220415),-58.508527548678,-34.592595749456,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0250547,2,2020,5,20,2020-05-20 00:00:00,19,19,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,CALLE,SD,"DELLEPIANE, LUIS, TTE. GRAL.",0.0,MURGUIONDO,Point (98623.043389093 94933.064788374),-58.478324636053,-34.674944167311,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0250823,1,2020,5,21,2020-05-21 00:00:00,22,22,COCHABAMBA y LINIERS VIRREY,5,CALLE,SD,COCHABAMBA,0.0,LINIERS VIRREY,Point (104572.13568979 100287.899787737),-58.413440573199,-34.626664838579,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0251135,2,2020,5,21,2020-05-21 00:00:00,6,6,"PAZ, GRAL. AV. y JUSTO, JUAN B. AV.",10,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,"JUSTO, JUAN B. AV.",Point (93976.0251722738 99396.6833260003),-58.528997816142,-34.634690534129,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0251181,1,2020,5,21,2020-05-21 00:00:00,12,12,GAONA AV. y CHIVILCOY,10,AVENIDA,SD,GAONA AV.,0.0,CHIVILCOY,Point (97974.9366039317 100394.139348419),-58.485382943184,-34.62571499091,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0251191,1,2020,5,21,2020-05-21 00:00:00,12,12,ALVEAR y RODRIGUEZ PEÃ‘A,2,CALLE,SD,ALVEAR,0.0,RODRIGUEZ PEÃ‘A,Point (106996.704076856 104457.147243619),-58.387034710576,-34.589067986923,MOTO,UTILITARIO,MOTO-UTILITARIO,x,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0252987,1,2020,5,21,2020-05-21 00:00:00,17,17,CORDOBA AV. y TALCAHUANO,1,AVENIDA,SD,CORDOBA AV.,0.0,TALCAHUANO,Point (107138.900070489 103330.07222567),-58.385475358428,-34.599226955664,PEATON,UTILITARIO,PEATON-UTILITARIO,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0253095,1,2020,5,21,2020-05-21 00:00:00,16,16,DIRECTORIO AV. y QUIRNO,7,AVENIDA,SD,DIRECTORIO AV.,0.0,QUIRNO,Point (99475.3098212686 99256.3226784422),-58.469022298365,-34.635973653068,MOTO,AUTO,MOTO-AUTO,x,x,0,0,0,SD,Lesiones,,,,,,
LC-2020-0253175,1,2020,5,21,2020-05-21 00:00:00,20,20,"MORENO, PERITO AV. y ACOSTA, MARIANO",7,AVENIDA,SD,"MORENO, PERITO AV.",0.0,"ACOSTA, MARIANO",Point (100121.771133565 97683.9989412747),-58.461971709202,-34.650147317161,SD,SD,SD-SD,0,0,0,0,0,SD,Lesiones,,,,,,
LC-2020-0253316,3,2020,5,22,2020-05-22 00:00:00,22,22,"JUSTO, JUAN B. AV. y SOLER",14,AVENIDA,SD,"JUSTO, JUAN B. AV.",0.0,SOLER,Point (102991.79032889 105201.551765608),-58.430691277907,-34.582376847824,AUTO,SD,AUTO-SD,0,x,0,0,0,GRAVE,Lesiones,,,,,,
LC-2020-0254165,2,2020,5,22,2020-05-22 00:00:00,9,9,"WARNES AV. y SEGUI, F. J., ALTE.",15,AVENIDA,SD,WARNES AV.,0.0,"SEGUI, F. J., ALTE.",Point (100231.845690096 103625.250964071),-58.460772243802,-34.596590507908,MOTO,SD,MOTO-SD,x,0,0,0,0,SD,Lesiones,,,,,,
